Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer,Chrome 77.0.3865.120,,,2019-10-25 11:15:20,2019-10-25 11:17:01,1m - 41.065s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.120,,,2019-10-25 11:15:21,2019-10-25 11:15:25,4.291s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-25 11:15:25,2019-10-25 11:15:29,4.316s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.120,,,2019-10-25 11:15:29,2019-10-25 11:15:34,4.217s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:15:34,2019-10-25 11:15:43,8.830s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-25 11:15:43,2019-10-25 11:15:47,4.398s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/textarea_Offer Description_description""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:15:47,2019-10-25 11:15:53,6.443s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Objects set to expire will be automatically archived_expiration""), ""10/20/2019"")",Chrome 77.0.3865.120,,,2019-10-25 11:15:53,2019-10-25 11:16:00,6.696s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/button_Select""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:00,2019-10-25 11:16:04,4.273s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/a_English (US)""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:04,2019-10-25 11:16:09,4.538s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:09,2019-10-25 11:16:13,4.309s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/textarea_Title_title""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:16:13,2019-10-25 11:16:23,9.718s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:16:23,2019-10-25 11:16:29,6.392s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/textarea_Body_body""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:16:29,2019-10-25 11:16:36,6.350s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Offer_offer""), ""123"")",Chrome 77.0.3865.120,,,2019-10-25 11:16:36,2019-10-25 11:16:42,6.420s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/button_Select_1""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:42,2019-10-25 11:16:46,4.206s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:46,2019-10-25 11:16:51,4.315s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/textarea_Terms  Conditions_termsAndConditions""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-25 11:16:51,2019-10-25 11:16:57,6.364s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.120,,,2019-10-25 11:16:57,2019-10-25 11:17:01,4.292s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.120,,,2019-10-25 11:17:01,2019-10-25 11:17:41,39.813s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-25 11:17:02,2019-10-25 11:17:07,5.005s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:07,2019-10-25 11:17:11,4.350s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:11,2019-10-25 11:17:15,4.285s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:15,2019-10-25 11:17:19,4.305s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/input_Aquisition_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:19,2019-10-25 11:17:26,6.736s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:26,2019-10-25 11:17:30,4.258s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-25 11:17:30,2019-10-25 11:17:32,2.002s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:32,2019-10-25 11:17:37,4.290s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:37,2019-10-25 11:17:41,4.310s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.120,,,2019-10-25 11:17:41,2019-10-25 11:18:01,20.092s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-25 11:17:41,2019-10-25 11:17:46,5.019s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-25 11:17:46,2019-10-25 11:17:48,2.009s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:48,2019-10-25 11:17:53,4.274s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:53,2019-10-25 11:17:57,4.267s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.120,,,2019-10-25 11:17:57,2019-10-25 11:18:01,4.285s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.120,,,2019-10-25 11:18:01,2019-10-25 11:18:10,8.844s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.120,,,2019-10-25 11:18:01,2019-10-25 11:18:06,4.212s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.120,,,2019-10-25 11:18:06,2019-10-25 11:18:10,4.297s,PASSED
