Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.120,,,2019-10-24 17:27:45,2019-10-24 17:28:47,1m - 2.020s,FAILED
delay(5),Chrome 77.0.3865.120,,,2019-10-24 17:27:54,2019-10-24 17:27:59,5.004s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-24 17:27:59,2019-10-24 17:28:47,48.676s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.120,,,2019-10-24 17:28:47,2019-10-24 17:29:41,53.875s,FAILED
delay(5),Chrome 77.0.3865.120,,,2019-10-24 17:28:48,2019-10-24 17:28:53,5.016s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-24 17:28:53,2019-10-24 17:28:55,2.002s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.120,,,2019-10-24 17:28:55,2019-10-24 17:29:41,46.577s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.120,,,2019-10-24 17:29:41,2019-10-24 17:30:30,49.016s,FAILED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.120,,,2019-10-24 17:29:42,2019-10-24 17:30:30,48.696s,FAILED
